usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
    0  112968 0.000    1       0       80       0    4a        0 00000000
    0  112980 0.000    1       0       90       0    47       6b 00000000
    0  113028 0.000    1       0       80       0    47        0 00000000
    0  113040 0.000    1       0       90       0    48       6b 00000000
    0  113040 0.000    1       0       90       0    45       6b 00000000
    0  113088 0.000    1       0       80       0    48        0 00000000
    0  113100 0.000    1       0       90       0    47       6b 00000000
    0  113136 0.000    1       0       80       0    45        0 00000000
    0  113148 0.000    1       0       80       0    47        0 00000000
    0  113160 0.000    1       0       90       0    48       6b 00000000
    0  113208 0.000    1       0       80       0    48        0 00000000
    0  113220 0.000    1       0       90       0    44       6b 00000000
    0  113268 0.000    1       0       80       0    44        0 00000000
    0  113280 0.000    1       0       90       0    45       6b 00000000
    0  113328 0.000    1       0       80       0    45        0 00000000
    0  113340 0.000    1       0       90       0    48       6b 00000000
    0  113388 0.000    1       0       80       0    48        0 00000000
    0  113400 0.000    1       0       90       0    45       6b 00000000
    0  113400 0.000    1       0       90       0    4c       6b 00000000
    0  113448 0.000    1       0       80       0    4c        0 00000000
    0  113460 0.000    1       0       90       0    48       6b 00000000
    0  113496 0.000    1       0       80       0    45        0 00000000
    0  113508 0.000    1       0       80       0    48        0 00000000
    0  113520 0.000    1       0       90       0    4a       6b 00000000
    0  113520 0.000    1       0       90       0    44       6b 00000000
    0  113568 0.000    1       0       80       0    4a        0 00000000
    0  113580 0.000    1       0       90       0    47       6b 00000000
    0  113616 0.000    1       0       80       0    44        0 00000000
    0  113628 0.000    1       0       80       0    47        0 00000000
    0  113640 0.000    1       0       90       0    48       6b 00000000
    0  113640 0.000    1       0       90       0    40       6b 00000000
    0  113688 0.000    1       0       80       0    48        0 00000000
    0  113700 0.000    1       0       90       0    45       6b 00000000
    0  113736 0.000    1       0       80       0    40        0 00000000
    0  113748 0.000    1       0       80       0    45        0 00000000
    0  113760 0.000    1       0       90       0    47       6b 00000000
    0  113808 0.000    1       0       80       0    47        0 00000000
    0  113820 0.000    1       0       90       0    45       6b 00000000
    0  113868 0.000    1       0       80       0    45        0 00000000
    0  113880 0.000    1       0       90       0    47       6b 00000000
    0  113928 0.000    1       0       80       0    47        0 00000000
    0  113940 0.000    1       0       90       0    44       6b 00000000
    0  113988 0.000    1       0       80       0    44        0 00000000
    0  114000 0.000    1       0       90       0    45       6b 00000000
    0  114048 0.000    1       0       80       0    45        0 00000000
    0  114060 0.000    1       0       90       0    44       6b 00000000
    0  114108 0.000    1       0       80       0    44        0 00000000
    0  114120 0.000    1       0       90       0    45       6b 00000000
    0  114168 0.000    1       0       80       0    45        0 00000000
    0  114180 0.000    1       0       90       0    4d       6b 00000000
    0  114228 0.000    1       0       80       0    4d        0 00000000
    0  114240 0.000    1       0       90       0    4c       6b 00000000
    0  114288 0.000    1       0       80       0    4c        0 00000000
    0  114300 0.000    1       0       90       0    48       6b 00000000
    0  114348 0.000    1       0       80       0    48        0 00000000
    0  114360 0.000    1       0       90       0    4a       6b 00000000
    0  114408 0.000    1       0       80       0    4a        0 00000000
    0  114420 0.000    1       0       90       0    47       6b 00000000
    0  114468 0.000    1       0       80       0    47        0 00000000
    0  114480 0.000    1       0       90       0    48       6b 00000000
    0  114528 0.000    1       0       80       0    48        0 00000000
    0  114540 0.000    1       0       90       0    47       6b 00000000
    0  114588 0.000    1       0       80       0    47        0 00000000
    0  114600 0.000    1       0       90       0    45       6b 00000000
    0  114648 0.000    1       0       80       0    45        0 00000000
    0  114660 0.000    1       0       90       0    44       6b 00000000
    0  114708 0.000    1       0       80       0    44        0 00000000
    0  114720 0.000    1       0       90       0    45       6b 00000000
    0  114768 0.000    1       0       80       0    45        0 00000000
    0  114780 0.000    1       0       90       0    47       6b 00000000
    0  114828 0.000    1       0       80       0    47        0 00000000
    0  114840 0.000    1       0       90       0    48       6b 00000000
    0  114888 0.000    1       0       80       0    48        0 00000000
    0  114900 0.000    1       0       90       0    4d       6b 00000000
    0  114948 0.000    1       0       80       0    4d        0 00000000
    0  114960 0.000    1       0       90       0    4c       6b 00000000
    0  115008 0.000    1       0       80       0    4c        0 00000000
    0  115020 0.000    1       0       90       0    48       6b 00000000
    0  115068 0.000    1       0       80       0    48        0 00000000
    0  115080 0.000    1       0       90       0    4a       6b 00000000
    0  115128 0.000    1       0       80       0    4a        0 00000000
    0  115140 0.000    1       0       90       0    47       6b 00000000
    0  115188 0.000    1       0       80       0    47        0 00000000
    0  115200 0.000    1       0       90       0    48       6b 00000000
    0  115248 0.000    1       0       80       0    48        0 00000000
    0  115260 0.000    1       0       90       0    47       6b 00000000
    0  115308 0.000    1       0       80       0    47        0 00000000
    0  115320 0.000    1       0       90       0    45       6b 00000000
    0  115368 0.000    1       0       80       0    45        0 00000000
    0  115380 0.000    1       0       90       0    44       6b 00000000
    0  115428 0.000    1       0       80       0    44        0 00000000
